Season_Code,Week_In_Year,Week_Start,Terminal,Airline,Airline_Name,Flight_Category,Aircraft_Family,Weekly_Movements,Peak_Day_Movements,Avg_Load_Factor_Pct,Status,Data_type
S26,24,08-06-26,T1,W6,Wizz Air,International Short-Haul,A320,71,14,90%,Departure,Forecast
S26,24,08-06-26,T2,AA,American Airlines,Transatlantic CBP,B787,43,8,94%,Departure,Forecast
S26,24,08-06-26,T2,UA,United Airlines,Transatlantic CBP,B787,21,3,98%,Departure,Forecast
S26,24,08-06-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,94%,Departure,Forecast
S26,24,08-06-26,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,94%,Departure,Forecast
S26,24,08-06-26,T2,EK,Emirates,International Long-Haul,B777,20,3,92%,Departure,Forecast
S26,24,08-06-26,T2,EY,Etihad,International Long-Haul,A330,9,2,91%,Departure,Forecast
S26,24,08-06-26,T1,5X,UPS,Cargo,B767,9,1,nan%,Departure,Forecast
S26,24,08-06-26,T1,FX,FedEx,Cargo,A320,6,1,nan%,Departure,Forecast
S26,25,15-06-26,T1,FR,Ryanair,International Short-Haul,B737,1450,275,90%,Arrival,Forecast
S26,25,15-06-26,T1,FR,Ryanair,International Short-Haul,A320,101,18,89%,Arrival,Forecast
S26,25,15-06-26,T1,FR,Ryanair,Domestic,B737,75,14,78%,Arrival,Forecast
S26,25,15-06-26,T2,EI,Aer Lingus,International Short-Haul,A320,495,94,89%,Arrival,Forecast
S26,25,15-06-26,T2,EI,Aer Lingus,Transatlantic CBP,A330,188,35,96%,Arrival,Forecast
S26,25,15-06-26,T2,EI,Aer Lingus,Transatlantic CBP,B787,86,17,96%,Arrival,Forecast
S26,25,15-06-26,T2,EI,Aer Lingus,International Long-Haul,A330,19,3,91%,Arrival,Forecast
S26,25,15-06-26,T2,RE,Aer Lingus Regional,Domestic,ATR72,177,33,78%,Arrival,Forecast
S26,25,15-06-26,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,112,21,88%,Arrival,Forecast
S26,25,15-06-26,T2,BA,British Airways,International Short-Haul,A320,122,23,89%,Arrival,Forecast
S26,25,15-06-26,T2,BA,British Airways,International Short-Haul,E-Jet,86,15,89%,Arrival,Forecast
S26,25,15-06-26,T1,LH,Lufthansa,International Short-Haul,A320,70,13,88%,Arrival,Forecast
S26,25,15-06-26,T1,AF,Air France,International Short-Haul,A320,62,12,88%,Arrival,Forecast
S26,25,15-06-26,T1,KL,KLM,International Short-Haul,A320,61,12,90%,Arrival,Forecast
S26,25,15-06-26,T1,IB,Iberia,International Short-Haul,A320,38,6,87%,Arrival,Forecast
S26,25,15-06-26,T1,VY,Vueling,International Short-Haul,A320,36,6,90%,Arrival,Forecast
S26,25,15-06-26,T1,OS,Austrian,International Short-Haul,A320,21,4,88%,Arrival,Forecast
S26,25,15-06-26,T1,SK,SAS,International Short-Haul,A320,22,4,91%,Arrival,Forecast
S26,25,15-06-26,T1,AY,Finnair,International Short-Haul,A320,16,3,90%,Arrival,Forecast
S26,25,15-06-26,T1,TK,Turkish Airlines,International Long-Haul,A320,29,5,89%,Arrival,Forecast
S26,25,15-06-26,T1,U2,easyJet,International Short-Haul,A320,82,16,88%,Arrival,Forecast
S26,25,15-06-26,T1,W6,Wizz Air,International Short-Haul,A320,74,13,89%,Arrival,Forecast
S26,25,15-06-26,T2,AA,American Airlines,Transatlantic CBP,B787,46,8,94%,Arrival,Forecast
S26,25,15-06-26,T2,UA,United Airlines,Transatlantic CBP,B787,22,3,94%,Arrival,Forecast
S26,25,15-06-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,97%,Arrival,Forecast
S26,25,15-06-26,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,97%,Arrival,Forecast
S26,25,15-06-26,T2,EK,Emirates,International Long-Haul,B777,20,4,92%,Arrival,Forecast
S26,25,15-06-26,T2,EY,Etihad,International Long-Haul,A330,10,2,91%,Arrival,Forecast
S26,25,15-06-26,T1,5X,UPS,Cargo,B767,9,2,nan%,Arrival,Forecast
S26,25,15-06-26,T1,FX,FedEx,Cargo,A320,6,1,nan%,Arrival,Forecast
S26,25,15-06-26,T1,FR,Ryanair,International Short-Haul,B737,1504,250,91%,Departure,Forecast
S26,25,15-06-26,T1,FR,Ryanair,International Short-Haul,A320,101,19,91%,Departure,Forecast
S26,25,15-06-26,T1,FR,Ryanair,Domestic,B737,78,15,78%,Departure,Forecast
S26,25,15-06-26,T2,EI,Aer Lingus,International Short-Haul,A320,487,91,89%,Departure,Forecast
S26,25,15-06-26,T2,EI,Aer Lingus,Transatlantic CBP,A330,181,34,96%,Departure,Forecast
S26,25,15-06-26,T2,EI,Aer Lingus,Transatlantic CBP,B787,88,16,98%,Departure,Forecast
S26,25,15-06-26,T2,EI,Aer Lingus,International Long-Haul,A330,21,4,92%,Departure,Forecast
S26,25,15-06-26,T2,RE,Aer Lingus Regional,Domestic,ATR72,184,30,77%,Departure,Forecast
S26,25,15-06-26,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,120,22,91%,Departure,Forecast
S26,25,15-06-26,T2,BA,British Airways,International Short-Haul,A320,117,20,89%,Departure,Forecast
S26,25,15-06-26,T2,BA,British Airways,International Short-Haul,E-Jet,82,14,91%,Departure,Forecast
S26,25,15-06-26,T1,LH,Lufthansa,International Short-Haul,A320,65,13,89%,Departure,Forecast
S26,25,15-06-26,T1,AF,Air France,International Short-Haul,A320,63,10,89%,Departure,Forecast
S26,25,15-06-26,T1,KL,KLM,International Short-Haul,A320,60,12,91%,Departure,Forecast
S26,25,15-06-26,T1,IB,Iberia,International Short-Haul,A320,39,6,91%,Departure,Forecast
S26,25,15-06-26,T1,VY,Vueling,International Short-Haul,A320,36,6,90%,Departure,Forecast
S26,25,15-06-26,T1,OS,Austrian,International Short-Haul,A320,22,3,89%,Departure,Forecast
S26,25,15-06-26,T1,SK,SAS,International Short-Haul,A320,22,4,88%,Departure,Forecast
S26,25,15-06-26,T1,AY,Finnair,International Short-Haul,A320,16,3,90%,Departure,Forecast
S26,25,15-06-26,T1,TK,Turkish Airlines,International Long-Haul,A320,32,6,90%,Departure,Forecast
S26,25,15-06-26,T1,U2,easyJet,International Short-Haul,A320,89,16,89%,Departure,Forecast
S26,25,15-06-26,T1,W6,Wizz Air,International Short-Haul,A320,72,13,88%,Departure,Forecast
S26,25,15-06-26,T2,AA,American Airlines,Transatlantic CBP,B787,43,7,98%,Departure,Forecast
S26,25,15-06-26,T2,UA,United Airlines,Transatlantic CBP,B787,23,4,96%,Departure,Forecast
S26,25,15-06-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,94%,Departure,Forecast
S26,25,15-06-26,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,98%,Departure,Forecast
S26,25,15-06-26,T2,EK,Emirates,International Long-Haul,B777,21,3,93%,Departure,Forecast
S26,25,15-06-26,T2,EY,Etihad,International Long-Haul,A330,9,2,93%,Departure,Forecast
S26,25,15-06-26,T1,5X,UPS,Cargo,B767,9,2,nan%,Departure,Forecast
S26,25,15-06-26,T1,FX,FedEx,Cargo,A320,6,1,nan%,Departure,Forecast
S26,26,22-06-26,T1,FR,Ryanair,International Short-Haul,B737,1594,267,89%,Arrival,Forecast
S26,26,22-06-26,T1,FR,Ryanair,International Short-Haul,A320,101,19,91%,Arrival,Forecast
S26,26,22-06-26,T1,FR,Ryanair,Domestic,B737,77,15,76%,Arrival,Forecast
S26,26,22-06-26,T2,EI,Aer Lingus,International Short-Haul,A320,523,98,90%,Arrival,Forecast
S26,26,22-06-26,T2,EI,Aer Lingus,Transatlantic CBP,A330,173,34,97%,Arrival,Forecast
S26,26,22-06-26,T2,EI,Aer Lingus,Transatlantic CBP,B787,89,17,94%,Arrival,Forecast
S26,26,22-06-26,T2,EI,Aer Lingus,International Long-Haul,A330,21,3,92%,Arrival,Forecast
S26,26,22-06-26,T2,RE,Aer Lingus Regional,Domestic,ATR72,181,30,76%,Arrival,Forecast
S26,26,22-06-26,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,113,20,88%,Arrival,Forecast
S26,26,22-06-26,T2,BA,British Airways,International Short-Haul,A320,121,21,88%,Arrival,Forecast
S26,26,22-06-26,T2,BA,British Airways,International Short-Haul,E-Jet,88,15,91%,Arrival,Forecast
S26,26,22-06-26,T1,LH,Lufthansa,International Short-Haul,A320,71,13,89%,Arrival,Forecast
S26,26,22-06-26,T1,AF,Air France,International Short-Haul,A320,66,12,87%,Arrival,Forecast
S26,26,22-06-26,T1,KL,KLM,International Short-Haul,A320,62,12,87%,Arrival,Forecast
S26,26,22-06-26,T1,IB,Iberia,International Short-Haul,A320,40,7,91%,Arrival,Forecast
S26,26,22-06-26,T1,VY,Vueling,International Short-Haul,A320,37,6,90%,Arrival,Forecast
S26,26,22-06-26,T1,OS,Austrian,International Short-Haul,A320,21,3,87%,Arrival,Forecast
S26,26,22-06-26,T1,SK,SAS,International Short-Haul,A320,22,4,90%,Arrival,Forecast
S26,26,22-06-26,T1,AY,Finnair,International Short-Haul,A320,17,3,89%,Arrival,Forecast
S26,26,22-06-26,T1,TK,Turkish Airlines,International Long-Haul,A320,30,5,91%,Arrival,Forecast
S26,26,22-06-26,T1,U2,easyJet,International Short-Haul,A320,88,16,91%,Arrival,Forecast
S26,26,22-06-26,T1,W6,Wizz Air,International Short-Haul,A320,72,14,90%,Arrival,Forecast
S26,26,22-06-26,T2,AA,American Airlines,Transatlantic CBP,B787,47,8,94%,Arrival,Forecast
S26,26,22-06-26,T2,UA,United Airlines,Transatlantic CBP,B787,23,4,96%,Arrival,Forecast
S26,26,22-06-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,98%,Arrival,Forecast
S26,26,22-06-26,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,96%,Arrival,Forecast
S26,26,22-06-26,T2,EK,Emirates,International Long-Haul,B777,21,3,90%,Arrival,Forecast
S26,26,22-06-26,T2,EY,Etihad,International Long-Haul,A330,10,2,89%,Arrival,Forecast
S26,26,22-06-26,T1,5X,UPS,Cargo,B767,9,2,nan%,Arrival,Forecast
S26,26,22-06-26,T1,FX,FedEx,Cargo,A320,6,1,nan%,Arrival,Forecast
S26,26,22-06-26,T1,FR,Ryanair,International Short-Haul,B737,1557,276,92%,Departure,Forecast
S26,26,22-06-26,T1,FR,Ryanair,International Short-Haul,A320,101,18,90%,Departure,Forecast
S26,26,22-06-26,T1,FR,Ryanair,Domestic,B737,79,14,79%,Departure,Forecast
S26,26,22-06-26,T2,EI,Aer Lingus,International Short-Haul,A320,522,100,91%,Departure,Forecast
S26,26,22-06-26,T2,EI,Aer Lingus,Transatlantic CBP,A330,188,34,98%,Departure,Forecast
S26,26,22-06-26,T2,EI,Aer Lingus,Transatlantic CBP,B787,89,16,96%,Departure,Forecast
S26,26,22-06-26,T2,EI,Aer Lingus,International Long-Haul,A330,20,3,94%,Departure,Forecast
S26,26,22-06-26,T2,RE,Aer Lingus Regional,Domestic,ATR72,176,29,78%,Departure,Forecast
S26,26,22-06-26,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,113,19,89%,Departure,Forecast
S26,26,22-06-26,T2,BA,British Airways,International Short-Haul,A320,119,21,91%,Departure,Forecast
S26,26,22-06-26,T2,BA,British Airways,International Short-Haul,E-Jet,88,16,89%,Departure,Forecast
S26,26,22-06-26,T1,LH,Lufthansa,International Short-Haul,A320,67,13,88%,Departure,Forecast
S26,26,22-06-26,T1,AF,Air France,International Short-Haul,A320,61,12,90%,Departure,Forecast
S26,26,22-06-26,T1,KL,KLM,International Short-Haul,A320,61,10,92%,Departure,Forecast
S26,26,22-06-26,T1,IB,Iberia,International Short-Haul,A320,41,7,90%,Departure,Forecast
S26,26,22-06-26,T1,VY,Vueling,International Short-Haul,A320,37,7,92%,Departure,Forecast
S26,26,22-06-26,T1,OS,Austrian,International Short-Haul,A320,21,4,89%,Departure,Forecast
S26,26,22-06-26,T1,SK,SAS,International Short-Haul,A320,21,4,89%,Departure,Forecast
S26,26,22-06-26,T1,AY,Finnair,International Short-Haul,A320,17,3,90%,Departure,Forecast
S26,26,22-06-26,T1,TK,Turkish Airlines,International Long-Haul,A320,32,6,90%,Departure,Forecast
S26,26,22-06-26,T1,U2,easyJet,International Short-Haul,A320,85,16,88%,Departure,Forecast
S26,26,22-06-26,T1,W6,Wizz Air,International Short-Haul,A320,77,15,88%,Departure,Forecast
S26,26,22-06-26,T2,AA,American Airlines,Transatlantic CBP,B787,44,7,98%,Departure,Forecast
S26,26,22-06-26,T2,UA,United Airlines,Transatlantic CBP,B787,22,4,97%,Departure,Forecast
S26,26,22-06-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,96%,Departure,Forecast
S26,26,22-06-26,T2,AC,Air Canada,Transatlantic CBP,B787,13,2,98%,Departure,Forecast
S26,26,22-06-26,T2,EK,Emirates,International Long-Haul,B777,19,3,92%,Departure,Forecast
S26,26,22-06-26,T2,EY,Etihad,International Long-Haul,A330,9,2,92%,Departure,Forecast
S26,26,22-06-26,T1,5X,UPS,Cargo,B767,8,2,nan%,Departure,Forecast
S26,26,22-06-26,T1,FX,FedEx,Cargo,A320,6,1,nan%,Departure,Forecast
S26,27,29-06-26,T1,FR,Ryanair,International Short-Haul,B737,1567,266,90%,Arrival,Forecast
S26,27,29-06-26,T1,FR,Ryanair,International Short-Haul,A320,107,18,89%,Arrival,Forecast
S26,27,29-06-26,T1,FR,Ryanair,Domestic,B737,78,13,76%,Arrival,Forecast
S26,27,29-06-26,T2,EI,Aer Lingus,International Short-Haul,A320,495,83,89%,Arrival,Forecast
S26,27,29-06-26,T2,EI,Aer Lingus,Transatlantic CBP,A330,193,35,96%,Arrival,Forecast
S26,27,29-06-26,T2,EI,Aer Lingus,Transatlantic CBP,B787,92,18,96%,Arrival,Forecast
S26,27,29-06-26,T2,EI,Aer Lingus,International Long-Haul,A330,20,3,90%,Arrival,Forecast
S26,27,29-06-26,T2,RE,Aer Lingus Regional,Domestic,ATR72,183,33,79%,Arrival,Forecast
S26,27,29-06-26,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,123,23,91%,Arrival,Forecast
S26,27,29-06-26,T2,BA,British Airways,International Short-Haul,A320,119,20,89%,Arrival,Forecast
S26,27,29-06-26,T2,BA,British Airways,International Short-Haul,E-Jet,88,16,91%,Arrival,Forecast
S26,27,29-06-26,T1,LH,Lufthansa,International Short-Haul,A320,72,14,89%,Arrival,Forecast
S26,27,29-06-26,T1,AF,Air France,International Short-Haul,A320,67,13,91%,Arrival,Forecast
S26,27,29-06-26,T1,KL,KLM,International Short-Haul,A320,62,12,88%,Arrival,Forecast
S26,27,29-06-26,T1,IB,Iberia,International Short-Haul,A320,40,6,90%,Arrival,Forecast
S26,27,29-06-26,T1,VY,Vueling,International Short-Haul,A320,39,6,89%,Arrival,Forecast
S26,27,29-06-26,T1,OS,Austrian,International Short-Haul,A320,22,4,88%,Arrival,Forecast
S26,27,29-06-26,T1,SK,SAS,International Short-Haul,A320,22,4,88%,Arrival,Forecast
S26,27,29-06-26,T1,AY,Finnair,International Short-Haul,A320,16,3,91%,Arrival,Forecast
S26,27,29-06-26,T1,TK,Turkish Airlines,International Long-Haul,A320,33,6,91%,Arrival,Forecast
S26,27,29-06-26,T1,U2,easyJet,International Short-Haul,A320,89,15,90%,Arrival,Forecast
S26,27,29-06-26,T1,W6,Wizz Air,International Short-Haul,A320,78,14,91%,Arrival,Forecast
S26,27,29-06-26,T2,AA,American Airlines,Transatlantic CBP,B787,49,8,98%,Arrival,Forecast
S26,27,29-06-26,T2,UA,United Airlines,Transatlantic CBP,B787,23,4,94%,Arrival,Forecast
S26,27,29-06-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,96%,Arrival,Forecast
S26,27,29-06-26,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,94%,Arrival,Forecast
S26,27,29-06-26,T2,EK,Emirates,International Long-Haul,B777,20,3,91%,Arrival,Forecast
S26,27,29-06-26,T2,EY,Etihad,International Long-Haul,A330,10,2,93%,Arrival,Forecast
S26,27,29-06-26,T1,5X,UPS,Cargo,B767,9,2,nan%,Arrival,Forecast
S26,27,29-06-26,T1,FX,FedEx,Cargo,A320,6,1,nan%,Arrival,Forecast
S26,27,29-06-26,T1,FR,Ryanair,International Short-Haul,B737,1575,272,90%,Departure,Forecast
S26,27,29-06-26,T1,FR,Ryanair,International Short-Haul,A320,106,19,92%,Departure,Forecast
S26,27,29-06-26,T1,FR,Ryanair,Domestic,B737,81,14,79%,Departure,Forecast
S26,27,29-06-26,T2,EI,Aer Lingus,International Short-Haul,A320,510,97,90%,Departure,Forecast
S26,27,29-06-26,T2,EI,Aer Lingus,Transatlantic CBP,A330,182,30,98%,Departure,Forecast
S26,27,29-06-26,T2,EI,Aer Lingus,Transatlantic CBP,B787,91,17,96%,Departure,Forecast
S26,27,29-06-26,T2,EI,Aer Lingus,International Long-Haul,A330,21,4,94%,Departure,Forecast
S26,27,29-06-26,T2,RE,Aer Lingus Regional,Domestic,ATR72,193,33,78%,Departure,Forecast
S26,27,29-06-26,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,119,21,90%,Departure,Forecast
S26,27,29-06-26,T2,BA,British Airways,International Short-Haul,A320,128,24,90%,Departure,Forecast
S26,27,29-06-26,T2,BA,British Airways,International Short-Haul,E-Jet,88,17,91%,Departure,Forecast
S26,27,29-06-26,T1,LH,Lufthansa,International Short-Haul,A320,67,12,90%,Departure,Forecast
S26,27,29-06-26,T1,AF,Air France,International Short-Haul,A320,64,10,88%,Departure,Forecast
S26,27,29-06-26,T1,KL,KLM,International Short-Haul,A320,66,12,88%,Departure,Forecast
S26,27,29-06-26,T1,IB,Iberia,International Short-Haul,A320,40,7,92%,Departure,Forecast
S26,27,29-06-26,T1,VY,Vueling,International Short-Haul,A320,38,6,92%,Departure,Forecast
S26,27,29-06-26,T1,OS,Austrian,International Short-Haul,A320,21,3,89%,Departure,Forecast
S26,27,29-06-26,T1,SK,SAS,International Short-Haul,A320,21,4,92%,Departure,Forecast
S26,27,29-06-26,T1,AY,Finnair,International Short-Haul,A320,17,3,92%,Departure,Forecast
S26,27,29-06-26,T1,TK,Turkish Airlines,International Long-Haul,A320,30,5,92%,Departure,Forecast
S26,27,29-06-26,T1,U2,easyJet,International Short-Haul,A320,89,15,90%,Departure,Forecast
S26,27,29-06-26,T1,W6,Wizz Air,International Short-Haul,A320,77,14,91%,Departure,Forecast
S26,27,29-06-26,T2,AA,American Airlines,Transatlantic CBP,B787,47,8,97%,Departure,Forecast
S26,27,29-06-26,T2,UA,United Airlines,Transatlantic CBP,B787,23,4,97%,Departure,Forecast
S26,27,29-06-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,97%,Departure,Forecast
S26,27,29-06-26,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,99%,Departure,Forecast
S26,27,29-06-26,T2,EK,Emirates,International Long-Haul,B777,21,3,92%,Departure,Forecast
S26,27,29-06-26,T2,EY,Etihad,International Long-Haul,A330,10,2,91%,Departure,Forecast
S26,27,29-06-26,T1,5X,UPS,Cargo,B767,9,1,nan%,Departure,Forecast
S26,27,29-06-26,T1,FX,FedEx,Cargo,A320,7,1,nan%,Departure,Forecast
S26,28,06-07-26,T1,FR,Ryanair,International Short-Haul,B737,1575,294,89%,Arrival,Forecast
S26,28,06-07-26,T1,FR,Ryanair,International Short-Haul,A320,116,22,91%,Arrival,Forecast
S26,28,06-07-26,T1,FR,Ryanair,Domestic,B737,86,15,77%,Arrival,Forecast
S26,28,06-07-26,T2,EI,Aer Lingus,International Short-Haul,A320,536,93,90%,Arrival,Forecast
S26,28,06-07-26,T2,EI,Aer Lingus,Transatlantic CBP,A330,196,36,96%,Arrival,Forecast
S26,28,06-07-26,T2,EI,Aer Lingus,Transatlantic CBP,B787,92,17,94%,Arrival,Forecast
S26,28,06-07-26,T2,EI,Aer Lingus,International Long-Haul,A330,22,4,90%,Arrival,Forecast
S26,28,06-07-26,T2,RE,Aer Lingus Regional,Domestic,ATR72,181,33,78%,Arrival,Forecast
S26,28,06-07-26,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,124,21,89%,Arrival,Forecast
S26,28,06-07-26,T2,BA,British Airways,International Short-Haul,A320,123,22,90%,Arrival,Forecast
S26,28,06-07-26,T2,BA,British Airways,International Short-Haul,E-Jet,89,15,92%,Arrival,Forecast
S26,28,06-07-26,T1,LH,Lufthansa,International Short-Haul,A320,72,14,88%,Arrival,Forecast
S26,28,06-07-26,T1,AF,Air France,International Short-Haul,A320,67,12,90%,Arrival,Forecast
S26,28,06-07-26,T1,KL,KLM,International Short-Haul,A320,70,13,88%,Arrival,Forecast
S26,28,06-07-26,T1,IB,Iberia,International Short-Haul,A320,40,7,88%,Arrival,Forecast
S26,28,06-07-26,T1,VY,Vueling,International Short-Haul,A320,37,7,89%,Arrival,Forecast
S26,28,06-07-26,T1,OS,Austrian,International Short-Haul,A320,22,4,88%,Arrival,Forecast
S26,28,06-07-26,T1,SK,SAS,International Short-Haul,A320,23,4,91%,Arrival,Forecast
S26,28,06-07-26,T1,AY,Finnair,International Short-Haul,A320,17,3,92%,Arrival,Forecast
S26,28,06-07-26,T1,TK,Turkish Airlines,International Long-Haul,A320,32,6,91%,Arrival,Forecast
S26,28,06-07-26,T1,U2,easyJet,International Short-Haul,A320,89,16,90%,Arrival,Forecast
S26,28,06-07-26,T1,W6,Wizz Air,International Short-Haul,A320,75,14,90%,Arrival,Forecast
S26,28,06-07-26,T2,AA,American Airlines,Transatlantic CBP,B787,50,9,96%,Arrival,Forecast
S26,28,06-07-26,T2,UA,United Airlines,Transatlantic CBP,B787,24,4,94%,Arrival,Forecast
S26,28,06-07-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,96%,Arrival,Forecast
S26,28,06-07-26,T2,AC,Air Canada,Transatlantic CBP,B787,13,2,96%,Arrival,Forecast
S26,28,06-07-26,T2,EK,Emirates,International Long-Haul,B777,22,4,91%,Arrival,Forecast
S26,28,06-07-26,T2,EY,Etihad,International Long-Haul,A330,10,2,91%,Arrival,Forecast
S26,28,06-07-26,T1,5X,UPS,Cargo,B767,10,2,nan%,Arrival,Forecast
S26,28,06-07-26,T1,FX,FedEx,Cargo,A320,7,1,nan%,Arrival,Forecast
S26,28,06-07-26,T1,FR,Ryanair,International Short-Haul,B737,1597,262,92%,Departure,Forecast
S26,28,06-07-26,T1,FR,Ryanair,International Short-Haul,A320,110,20,91%,Departure,Forecast
S26,28,06-07-26,T1,FR,Ryanair,Domestic,B737,85,17,78%,Departure,Forecast
S26,28,06-07-26,T2,EI,Aer Lingus,International Short-Haul,A320,525,101,91%,Departure,Forecast
S26,28,06-07-26,T2,EI,Aer Lingus,Transatlantic CBP,A330,188,32,99%,Departure,Forecast
S26,28,06-07-26,T2,EI,Aer Lingus,Transatlantic CBP,B787,94,17,97%,Departure,Forecast
S26,28,06-07-26,T2,EI,Aer Lingus,International Long-Haul,A330,21,4,91%,Departure,Forecast
S26,28,06-07-26,T2,RE,Aer Lingus Regional,Domestic,ATR72,188,34,78%,Departure,Forecast
S26,28,06-07-26,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,129,24,91%,Departure,Forecast
S26,28,06-07-26,T2,BA,British Airways,International Short-Haul,A320,120,20,90%,Departure,Forecast
S26,28,06-07-26,T2,BA,British Airways,International Short-Haul,E-Jet,94,18,92%,Departure,Forecast
S26,28,06-07-26,T1,LH,Lufthansa,International Short-Haul,A320,71,13,90%,Departure,Forecast
S26,28,06-07-26,T1,AF,Air France,International Short-Haul,A320,65,10,92%,Departure,Forecast
S26,28,06-07-26,T1,KL,KLM,International Short-Haul,A320,65,12,89%,Departure,Forecast
S26,28,06-07-26,T1,IB,Iberia,International Short-Haul,A320,44,8,91%,Departure,Forecast
S26,28,06-07-26,T1,VY,Vueling,International Short-Haul,A320,41,7,91%,Departure,Forecast
S26,28,06-07-26,T1,OS,Austrian,International Short-Haul,A320,21,3,92%,Departure,Forecast
S26,28,06-07-26,T1,SK,SAS,International Short-Haul,A320,23,4,90%,Departure,Forecast
S26,28,06-07-26,T1,AY,Finnair,International Short-Haul,A320,17,3,89%,Departure,Forecast
S26,28,06-07-26,T1,TK,Turkish Airlines,International Long-Haul,A320,32,5,94%,Departure,Forecast
S26,28,06-07-26,T1,U2,easyJet,International Short-Haul,A320,89,15,90%,Departure,Forecast
S26,28,06-07-26,T1,W6,Wizz Air,International Short-Haul,A320,80,14,89%,Departure,Forecast
S26,28,06-07-26,T2,AA,American Airlines,Transatlantic CBP,B787,48,9,98%,Departure,Forecast
S26,28,06-07-26,T2,UA,United Airlines,Transatlantic CBP,B787,25,5,98%,Departure,Forecast
S26,28,06-07-26,T2,DL,Delta Air Lines,Transatlantic CBP,A330,13,2,94%,Departure,Forecast
S26,28,06-07-26,T2,AC,Air Canada,Transatlantic CBP,B787,13,2,96%,Departure,Forecast
S26,28,06-07-26,T2,EK,Emirates,International Long-Haul,B777,22,4,93%,Departure,Forecast
S26,28,06-07-26,T2,EY,Etihad,International Long-Haul,A330,10,2,94%,Departure,Forecast
